full_date,day_of_week,is_weekend,is_holiday,holiday_name,hour,period_of_day,is_peak_hour,zone_name,avg_speed_kmh,congestion_index
2026-09-07 00:00:00,Monday,0,0,,6,Morning,0,Hebbal,26.7,0.13
2026-09-07 00:00:00,Monday,0,0,,6,Morning,0,Electronic City,22.2,0.34
2026-09-07 00:00:00,Monday,0,0,,6,Morning,0,HSR Layout,22.5,0.24
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,MG Road / Central,19.5,0.29
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,Indiranagar,19.6,0.37
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,Whitefield,17.6,0.36
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,Koramangala,12.1,0.58
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,Jayanagar,21.1,0.25
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,Hebbal,30.3,0.05
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,Electronic City,19.3,0.34
2026-09-07 00:00:00,Monday,0,0,,7,Morning,0,HSR Layout,23.3,0.26
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,MG Road / Central,13.6,0.51
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,Indiranagar,5.0,0.8
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,Whitefield,9.7,0.59
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,Koramangala,7.2,0.76
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,Jayanagar,21.6,0.36
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,Hebbal,14.5,0.46
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,Electronic City,15.1,0.57
2026-09-07 00:00:00,Monday,0,0,,8,Morning,1,HSR Layout,17.3,0.43
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,MG Road / Central,8.8,0.75
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,Indiranagar,7.6,0.72
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,Whitefield,16.7,0.45
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,Koramangala,7.0,0.57
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,Jayanagar,13.7,0.6
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,Hebbal,20.0,0.27
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,Electronic City,15.4,0.62
2026-09-07 00:00:00,Monday,0,0,,9,Morning,1,HSR Layout,12.0,0.55
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,MG Road / Central,12.4,0.68
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,Indiranagar,9.7,0.62
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,Whitefield,13.3,0.49
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,Koramangala,11.8,0.71
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,Jayanagar,11.8,0.59
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,Hebbal,11.4,0.51
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,Electronic City,10.2,0.66
2026-09-07 00:00:00,Monday,0,0,,10,Morning,1,HSR Layout,20.5,0.53
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,MG Road / Central,15.4,0.44
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,Indiranagar,21.8,0.35
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,Whitefield,19.2,0.26
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,Koramangala,13.4,0.51
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,Jayanagar,17.9,0.47
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,Hebbal,26.7,0.2
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,Electronic City,24.0,0.26
2026-09-07 00:00:00,Monday,0,0,,11,Morning,1,HSR Layout,19.1,0.31
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,MG Road / Central,22.4,0.32
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,Indiranagar,18.4,0.36
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,Whitefield,26.8,0.14
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,Koramangala,8.4,0.65
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,Jayanagar,25.2,0.25
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,Hebbal,23.7,0.24
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,Electronic City,27.2,0.12
2026-09-07 00:00:00,Monday,0,0,,12,Afternoon,0,HSR Layout,25.1,0.23
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,MG Road / Central,18.9,0.54
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,Indiranagar,16.6,0.47
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,Whitefield,21.1,0.27
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,Koramangala,16.2,0.44
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,Jayanagar,24.5,0.27
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,Hebbal,28.4,0.13
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,Electronic City,17.5,0.41
2026-09-07 00:00:00,Monday,0,0,,13,Afternoon,0,HSR Layout,27.3,0.05
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,MG Road / Central,13.3,0.56
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,Indiranagar,20.6,0.28
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,Whitefield,20.6,0.35
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,Koramangala,18.1,0.37
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,Jayanagar,22.1,0.2
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,Hebbal,16.0,0.44
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,Electronic City,21.2,0.4
2026-09-07 00:00:00,Monday,0,0,,14,Afternoon,0,HSR Layout,18.0,0.37
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,MG Road / Central,16.5,0.45
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,Indiranagar,21.9,0.29
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,Whitefield,29.1,0.11
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,Koramangala,20.1,0.34
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,Jayanagar,21.0,0.28
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,Hebbal,19.4,0.32
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,Electronic City,16.7,0.35
2026-09-07 00:00:00,Monday,0,0,,15,Afternoon,0,HSR Layout,25.9,0.27
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,MG Road / Central,20.2,0.28
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,Indiranagar,16.5,0.46
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,Whitefield,22.2,0.29
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,Koramangala,17.9,0.48
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,Jayanagar,20.5,0.3
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,Hebbal,23.9,0.33
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,Electronic City,21.0,0.23
2026-09-07 00:00:00,Monday,0,0,,16,Afternoon,0,HSR Layout,18.3,0.38
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,MG Road / Central,18.5,0.44
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,Indiranagar,10.7,0.64
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,Whitefield,12.7,0.59
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,Koramangala,5.6,0.79
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,Jayanagar,11.1,0.61
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,Hebbal,12.1,0.64
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,Electronic City,19.0,0.44
2026-09-07 00:00:00,Monday,0,0,,17,Evening,1,HSR Layout,17.0,0.49
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,MG Road / Central,11.4,0.74
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,Indiranagar,9.1,0.67
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,Whitefield,13.0,0.55
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,Koramangala,5.0,0.8
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,Jayanagar,15.2,0.42
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,Hebbal,13.5,0.66
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,Electronic City,13.5,0.54
2026-09-07 00:00:00,Monday,0,0,,18,Evening,1,HSR Layout,15.6,0.56
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,MG Road / Central,12.8,0.59
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,Indiranagar,6.5,0.82
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,Whitefield,14.8,0.57
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,Koramangala,20.1,0.38
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,Jayanagar,12.2,0.47
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,Hebbal,14.4,0.61
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,Electronic City,15.9,0.53
2026-09-07 00:00:00,Monday,0,0,,19,Evening,1,HSR Layout,10.3,0.74
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,MG Road / Central,5.0,0.9
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,Indiranagar,5.5,0.71
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,Whitefield,12.7,0.52
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,Koramangala,5.0,0.96
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,Jayanagar,14.2,0.56
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,Hebbal,16.7,0.56
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,Electronic City,16.1,0.48
2026-09-07 00:00:00,Monday,0,0,,20,Evening,1,HSR Layout,13.5,0.46
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,MG Road / Central,20.1,0.33
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,Indiranagar,18.2,0.35
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,Whitefield,27.4,0.08
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,Koramangala,24.9,0.22
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,Jayanagar,19.3,0.26
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,Hebbal,22.1,0.21
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,Electronic City,24.0,0.29
2026-09-07 00:00:00,Monday,0,0,,21,Night,0,HSR Layout,28.7,0.05
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,MG Road / Central,19.9,0.38
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,Indiranagar,15.7,0.43
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,Whitefield,22.1,0.21
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,Koramangala,14.2,0.53
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,Jayanagar,15.5,0.48
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,Hebbal,22.0,0.16
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,Electronic City,25.3,0.05
2026-09-08 00:00:00,Tuesday,0,0,,6,Morning,0,HSR Layout,22.6,0.28
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,MG Road / Central,25.5,0.21
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,Indiranagar,20.0,0.34
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,Whitefield,18.5,0.44
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,Koramangala,17.2,0.37
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,Jayanagar,27.1,0.05
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,Hebbal,21.3,0.22
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,Electronic City,23.1,0.23
2026-09-08 00:00:00,Tuesday,0,0,,7,Morning,0,HSR Layout,22.0,0.22
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,MG Road / Central,9.3,0.72
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,Indiranagar,15.7,0.57
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,Whitefield,13.9,0.54
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,Koramangala,6.9,0.78
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,Jayanagar,10.6,0.66
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,Hebbal,16.4,0.48
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,Electronic City,17.8,0.41
2026-09-08 00:00:00,Tuesday,0,0,,8,Morning,1,HSR Layout,13.2,0.55
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,MG Road / Central,5.7,0.68
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,Indiranagar,11.2,0.63
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,Whitefield,10.9,0.57
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,Koramangala,5.0,0.85
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,Jayanagar,10.9,0.67
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,Hebbal,19.4,0.47
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,Electronic City,19.6,0.41
2026-09-08 00:00:00,Tuesday,0,0,,9,Morning,1,HSR Layout,8.6,0.67
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,MG Road / Central,5.0,0.87
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,Indiranagar,8.5,0.73
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,Whitefield,15.6,0.53
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,Koramangala,5.0,0.8
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,Jayanagar,5.5,0.71
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,Hebbal,12.0,0.67
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,Electronic City,16.6,0.42
2026-09-08 00:00:00,Tuesday,0,0,,10,Morning,1,HSR Layout,17.1,0.42
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,MG Road / Central,20.7,0.36
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,Indiranagar,16.1,0.56
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,Whitefield,24.1,0.18
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,Koramangala,22.4,0.2
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,Jayanagar,22.3,0.37
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,Hebbal,25.8,0.1
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,Electronic City,23.2,0.25
2026-09-08 00:00:00,Tuesday,0,0,,11,Morning,1,HSR Layout,26.3,0.15
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,MG Road / Central,19.7,0.34
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,Indiranagar,16.0,0.47
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,Whitefield,23.9,0.2
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,Koramangala,17.6,0.39
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,Jayanagar,26.6,0.22
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,Hebbal,19.9,0.32
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,Electronic City,19.3,0.33
2026-09-08 00:00:00,Tuesday,0,0,,12,Afternoon,0,HSR Layout,19.0,0.39
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,MG Road / Central,19.3,0.39
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,Indiranagar,21.4,0.21
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,Whitefield,27.1,0.11
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,Koramangala,16.2,0.61
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,Jayanagar,21.2,0.33
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,Hebbal,27.4,0.05
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,Electronic City,24.1,0.16
2026-09-08 00:00:00,Tuesday,0,0,,13,Afternoon,0,HSR Layout,22.2,0.23
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,MG Road / Central,26.6,0.16
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,Indiranagar,22.3,0.27
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,Whitefield,13.2,0.5
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,Koramangala,26.5,0.1
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,Jayanagar,22.5,0.38
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,Hebbal,27.9,0.1
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,Electronic City,24.0,0.19
2026-09-08 00:00:00,Tuesday,0,0,,14,Afternoon,0,HSR Layout,10.0,0.57
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,MG Road / Central,18.0,0.43
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,Indiranagar,14.3,0.53
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,Whitefield,20.6,0.29
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,Koramangala,16.3,0.43
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,Jayanagar,19.5,0.32
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,Hebbal,21.1,0.3
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,Electronic City,18.3,0.39
2026-09-08 00:00:00,Tuesday,0,0,,15,Afternoon,0,HSR Layout,31.0,0.05
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,MG Road / Central,20.0,0.29
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,Indiranagar,22.9,0.33
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,Whitefield,34.8,0.05
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,Koramangala,14.6,0.53
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,Jayanagar,23.3,0.24
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,Hebbal,21.9,0.31
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,Electronic City,20.7,0.32
2026-09-08 00:00:00,Tuesday,0,0,,16,Afternoon,0,HSR Layout,22.9,0.23
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,MG Road / Central,12.0,0.68
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,Indiranagar,5.0,0.77
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,Whitefield,11.5,0.63
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,Koramangala,8.3,0.7
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,Jayanagar,11.3,0.68
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,Hebbal,17.1,0.46
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,Electronic City,14.2,0.43
2026-09-08 00:00:00,Tuesday,0,0,,17,Evening,1,HSR Layout,17.5,0.47
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,MG Road / Central,6.6,0.81
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,Indiranagar,7.4,0.79
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,Whitefield,16.7,0.47
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,Koramangala,7.6,0.8
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,Jayanagar,10.6,0.69
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,Hebbal,14.4,0.59
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,Electronic City,11.8,0.55
2026-09-08 00:00:00,Tuesday,0,0,,18,Evening,1,HSR Layout,12.6,0.53
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,MG Road / Central,11.1,0.62
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,Indiranagar,11.2,0.6
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,Whitefield,20.7,0.32
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,Koramangala,7.4,0.7
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,Jayanagar,13.0,0.63
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,Hebbal,17.8,0.36
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,Electronic City,14.4,0.46
2026-09-08 00:00:00,Tuesday,0,0,,19,Evening,1,HSR Layout,10.1,0.65
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,MG Road / Central,5.9,0.67
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,Indiranagar,5.0,0.78
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,Whitefield,13.8,0.56
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,Koramangala,5.0,0.86
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,Jayanagar,24.7,0.19
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,Hebbal,9.5,0.77
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,Electronic City,11.8,0.58
2026-09-08 00:00:00,Tuesday,0,0,,20,Evening,1,HSR Layout,8.6,0.65
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,MG Road / Central,17.3,0.46
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,Indiranagar,19.7,0.53
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,Whitefield,20.1,0.3
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,Koramangala,14.6,0.4
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,Jayanagar,24.2,0.17
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,Hebbal,24.7,0.19
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,Electronic City,27.7,0.15
2026-09-08 00:00:00,Tuesday,0,0,,21,Night,0,HSR Layout,22.5,0.25
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,MG Road / Central,19.5,0.36
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,Indiranagar,13.3,0.5
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,Whitefield,24.3,0.17
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,Koramangala,21.2,0.24
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,Jayanagar,26.0,0.19
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,Hebbal,21.9,0.28
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,Electronic City,19.2,0.35
2026-09-09 00:00:00,Wednesday,0,0,,6,Morning,0,HSR Layout,20.9,0.3
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,MG Road / Central,15.9,0.43
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,Indiranagar,26.5,0.11
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,Whitefield,19.2,0.42
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,Koramangala,17.0,0.52
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,Jayanagar,22.6,0.26
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,Hebbal,24.1,0.18
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,Electronic City,22.7,0.32
2026-09-09 00:00:00,Wednesday,0,0,,7,Morning,0,HSR Layout,22.1,0.23
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,MG Road / Central,10.2,0.7
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,Indiranagar,9.6,0.53
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,Whitefield,13.0,0.48
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,Koramangala,10.5,0.64
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,Jayanagar,18.0,0.5
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,Hebbal,12.9,0.59
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,Electronic City,9.0,0.62
2026-09-09 00:00:00,Wednesday,0,0,,8,Morning,1,HSR Layout,9.6,0.67
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,MG Road / Central,5.0,0.78
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,Indiranagar,16.2,0.51
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,Whitefield,10.3,0.6
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,Koramangala,14.4,0.6
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,Jayanagar,21.1,0.41
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,Hebbal,18.0,0.44
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,Electronic City,15.9,0.51
2026-09-09 00:00:00,Wednesday,0,0,,9,Morning,1,HSR Layout,15.1,0.48
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,MG Road / Central,6.8,0.7
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,Indiranagar,5.3,0.79
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,Whitefield,12.3,0.52
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,Koramangala,17.8,0.39
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,Jayanagar,6.4,0.84
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,Hebbal,13.0,0.55
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,Electronic City,14.5,0.55
2026-09-09 00:00:00,Wednesday,0,0,,10,Morning,1,HSR Layout,20.0,0.41
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,MG Road / Central,16.9,0.49
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,Indiranagar,16.5,0.45
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,Whitefield,21.3,0.33
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,Koramangala,18.1,0.36
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,Jayanagar,25.2,0.26
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,Hebbal,24.0,0.1
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,Electronic City,22.0,0.27
2026-09-09 00:00:00,Wednesday,0,0,,11,Morning,1,HSR Layout,22.4,0.27
2026-09-09 00:00:00,Wednesday,0,0,,12,Afternoon,0,MG Road / Central,21.8,0.37
